"place_id","text","rating"
"8bec4369c022b30ac14f8e11557a6261","luôn là quán chè thái đông nhất sài gòn
lần nào ghé ăn cũng đông nghẹt
ở đây có chè kem dimsum và cả 1 số món ăn no nữa ",4
"8bec4369c022b30ac14f8e11557a6261","quán chè nổi tiếng lâu năm ở khu q10 ở đây ngoài chè ra còn có nhiều món ăn vặt sinh tố nêm nếm vừa miệng với mức giá hợp lý nhân viên chuyên nghiệp ra món nhanh không gian quán rất rộng sạch sẽ có thể đi ăn cùng gia đình nhóm bạn",5
"8bec4369c022b30ac14f8e11557a6261","quán chè thái nổi tiếng sài gòn
chè rất rất ngon phục vụ chuyên nghiệp từ món ăn đến giữ xe quán rộng thoáng sạch sẽ khách ăn tại chỗ luôn đông cũng có nhiều khách mua mang về ",5
"8bec4369c022b30ac14f8e11557a6261","không còn nhớ bao lâu rồi mới quay lạinơi này giờ thay đổi khá nhiều phát triển đa dạng hơnngày trước chỉ đơn thuần bán chè thái giờ thực đơn đa dạngnhưng món làm nên tên tuổi ý phương lại không còn đậm đà như trước ly chè giờ ",3
"8bec4369c022b30ac14f8e11557a6261","thấy quán đong vô ăn thì đồ ăn ko ngon thanh toán thì yêu cầu khách thanh toán tiền mặt gửi xe tính tiền",1
"8bec4369c022b30ac14f8e11557a6261","trước tiên chúc quán mua may bán đắt
mua bán mà cao cấp quá
quá 7km thì không giao khách ok chuyển khoản trước mà cũng hỗ trợ 
tiền ship quán trả hay sao ạ ",1
"8bec4369c022b30ac14f8e11557a6261","dưới đây là một bài đánh giá google map cho quán chè thái khoảng 150 chữ giọng tự nhiên dễ được duyệt ",5
"8bec4369c022b30ac14f8e11557a6261","quán này lâu đời rồi nhà mình ăn khá lâu quán đa dạng món ăn hơn k chỉ có chè thái thôi nhưng thấy chất lượng món ngày càng xuống k còn ngon như xưa hoặc có những quán khác ngon hơn giá thành cao nay mình gọi thử tàu hủ sầu riêng thì sầu riêng độn thêm đậu xanh hay sao đó ăn cứ bột bột",3
"8bec4369c022b30ac14f8e11557a6261","quán người hoa súp bào ngư rất ngonthích hợp cho người lớn tuổi ăn khi gọi quán mới nấu rất ok chè ngon ",5
"8bec4369c022b30ac14f8e11557a6261","giá quá mắc 1 phần dimsum 5060k gần bằng 1 nhà hàng bthg ăn bình thường chứ không ngon chè với bánh plan 1 phần 3040k",3
"8bec4369c022b30ac14f8e11557a6261","giá mắc mất vệ sinh đeo bao tay đối phó cho có tay phải đeo bao tay lại cầm kéo tay trái kg đeo bao tay quẹt mũi xong cầm gỏi cắt tởm thái độ nhân viên khó chịu ",1
"8bec4369c022b30ac14f8e11557a6261","giá ly chè 38k ko cao cũm ko quá thấp nhma ăn cảm thấy ko có gì đặc biệt thái độ nhân viên thì ta nói khá là mất dạy nhất là cái bạn nữ mà mình ko bik tênbỏ ra số tiền ăn ly chè còn phải tốn tiền gửi xe nói chung là khá tệ",1
"8bec4369c022b30ac14f8e11557a6261","mua chè thái mang về ăn khẩu vị mình thấy chè ngọt nhiều nha nhưng mình thích ngọt nên như vậy rất là ngon
sợ béo nên lâu lắm mới chén phần như vậynay 38000 rồi topping vẫn như cũ ",4
"8bec4369c022b30ac14f8e11557a6261","mình có mua chè khúc bạch về ăn cá nhân mình chắc phần chè đấy được 110 khúc bạch k ngon so với những quán khác giá thành mắc chỉ có khúc bạch trắng và vài trái nhãn bé tẹo ",2
"8bec4369c022b30ac14f8e11557a6261","quán vẫn giữ được chất lượng và hương vị của món chè thái mình yêu thích cũng hơn 15 năm qua vì lượng khách đông và ở mặt tiền đường nên quán đã sắp xếp bãi xe ở nơi khác và có đội ngũ nhân viên hỗ trợ giữ và đi lấy xe cho khách chúc quán sẽ tiếp tục phát triển và nhiều khách yêu thích hơn nữa",5
"8bec4369c022b30ac14f8e11557a6261","quán nổi tiếng món chè thái ở quận 10
nhân viên có này có kia
bù lại đồ ăn ngon ngoài chè thì các món mặn rất okkk giá tầm trung ",4
"8bec4369c022b30ac14f8e11557a6261","đồ ăn ngon làm nhanh giá chưa hợp lý lắm gửi xe cũng tính tiền mua ly giấy mang về cũng bị tính tiền ly giấy hơi thất vọng",2
"8bec4369c022b30ac14f8e11557a6261","hôm qua mình có ghé quán ăn thì thật sự là quá tệ nhân viên quán thái độ chè không ngon như mong đợi quán không cho chuyển khoản để trốn thuế đến khi mình bảo không có tiền mặt mấy lần thì mới lấy mã qr của quán ra cho mình quét gửi xe ở quán ăn chè cũng thu cả tiền gửi xe không nên thử cũng không nên quay lại",1
"8bec4369c022b30ac14f8e11557a6261","hôm nay thèm chè thái chạy lại ăn nhưng thật sự ăn không hợp khẩu vị giống nước cốt giống nước đường hơn không thấm gì cả quán đông chắc do nhờ vào uy tín trước giờ để lại chứ chè thật sự chua mấy tiệm chè bán ở chợ ",4
"8bec4369c022b30ac14f8e11557a6261","1 ăn ly chè gần 40kly mà vẫn phải tốn tiền gửi xe nhân viên ghi số lên xe khách mà nhờ lau thì báo là không có khăn và không lau luôn gửi xe thì thu phí mà dắt xe thì phải tự dắt ra ",1
"8bec4369c022b30ac14f8e11557a6261","hôm nay mình mua 2 phần chè thái mang về cảm nhận chè quá ngọt không có vị sầu riêng mít thì mềm nhũn thành phần chủ yếu là thạch so với giá 38k thì quá mắc chưa kể không biết chè có vấn đề gì không mà mới ăn nửa bịch đã bị đau bụng rồi thôi thì tạm biệt",1
"8bec4369c022b30ac14f8e11557a6261","xem trên google thấy nhiều bạn cho 1 sao lên mình muốn ghé ăn thử đây là quán ăn vặt đã có từ lâu bán rất nhiều món ăn buổi tối ngồi vỉa hè không gian thoáng các món mình gọi ăn bình thường nhưng chấp nhận được không quá dở nhân viên phục vụ và giữ xe ok",3
"8bec4369c022b30ac14f8e11557a6261","thạch rau câu hôi mùi nhựa kinh khủng giá trên menu 38k mua về 40k bán nhiu nói nhiu ngay từ đầu không xứng đáng giá tiền",1
"8bec4369c022b30ac14f8e11557a6261","vừa đi ăn về cho 1 sao nhé chè thái dở tệ ăn xong lại tính tiền mình nói chuyển khoản bà chủ ngồi tựa lưng ra ghế mặt vác lên trời để điện thoại có mã qr trên bàn mình hỏi cô ơi mấy tiền bả nói nãy nói rồi không nghe à hỏi tôi ",1
"8bec4369c022b30ac14f8e11557a6261","đồ ăn có côn trùng mình bỏ nguyên ly chè khúc sau tính tiền cho báo nhân viên nhma thấy hơi vô trách nhiệm ăn gỏi cuốn thì ko có mắm nêm chỉ có tương xin thêm mắm thì khó chịu ko có chuyển khoản đồ ăn mắc so với giá tiền bth hay ăn chè ở đây mà sao dịch vụ nay càng ngày càng tệ nói chung là ko bao giờ quay lại 1 lần nào nữa",1
"8bec4369c022b30ac14f8e11557a6261","mình mua 2 phần chè thái mang về giá 76k
quá ư là ngọt vài sợi mít 3 cục hạt đác xíu xiu 3 trái nhãn còn lại toàn thạch vs thạch cá nhân mình thấy k ngon sẽ k ghé lại lần nữa",1
"8bec4369c022b30ac14f8e11557a6261"," ra món nhanh
 đông nhưng ko ồn lắm
 mình thấy mng chê nhân viên chứ mình thấy ok mà ta bảo vệ khá nice ",4
"8bec4369c022b30ac14f8e11557a6261","thêm một quán chè ngon ở sài gòn team mê ngọt không thể bỏ lỡ là quán chè ý phương quán nổi tiếng hàng chục năm qua với hương vị chè ngon ngọt hấp dẫn best seller của quán chính là món chè thái vị ngọt tự nhiên của mít nhãn vải xoài ",5
"8bec4369c022b30ac14f8e11557a6261","tệ từ chất lượng món ăn đến cách phục vụ gọi sâm bổ lượng thì bị đắng đến nổi chát cả miệng bạn dùng chè thái thì về bị đau bụng thanh toán phải nhờ 23 nhân viên vì ở đây không thanh toán bằng chuyển khoản nên chờ hơi lâu đến lúc ",1
"8bec4369c022b30ac14f8e11557a6261","cốc chè khúc bạch ăn rất ngọt nếu như không có đá lạnh ăn kèm
cốc chè nhỏ xíu không tương xứng với giá tiền
ngồi ăn vỉa hè rất chật chội ",2
"8bec4369c022b30ac14f8e11557a6261","nếu bạn là tín đồ của các món chè mát lạnh ngọt dịu thì chè thái ý phương trên đường nguyễn tri phương chắc chắn là một địa điểm không thể bỏ lỡ quán nổi tiếng với chè thái sầu riêng chuẩn vị đầy ắp topping như mít thạch nhãn hạt đác ",5
"8bec4369c022b30ac14f8e11557a6261","đồ ăn cũng cũng thôi được cái dịch vụ khá nhanh vị thì cũng đại trà tổ chức chuyên nghiệp gửi xe có phí",4
"8bec4369c022b30ac14f8e11557a6261","có dịp mới ăn lại chè thái ý phươngtrước ăn ngon lắm luôngiờ đỡ ngon hơn rồi nha vì lại món há cảo tôm ngon nè chắc chắn lần sau sẽ đến thưởng thức thêm",4
"8bec4369c022b30ac14f8e11557a6261","mới lái xe lên lề thôi là có anh nhân viên giữ xe tóc dài đã khó chịu ra mặt rồi bọn mình bước xuống xe cất mũ bảo hiểm thôi thì ảnh đã lầm bầm tốn thời gian này nọ bọn mình cũng khá sốc vì khách hàng họ mới xuống xe cần phải cất đồ vô ",3
"8bec4369c022b30ac14f8e11557a6261","thức ăn ngon lạ vị ăn ở đây lâu rồi giá cả cũng vừa ko mắc ko rẻ điểm trừ là tiền gửi xe cũng ko đáng bao nhiêu nhưng ăn tại quán thì quán lại tính thêm tiền gửi xe hơi khó chịu khi quán vắng ban ngày để xe ngay mặt tiền quán ra cũng tính thêm mình nghĩ chỉ có vấn đề chỗ đó chứ đồ ăn và không gian ko có gì chê",5
"8bec4369c022b30ac14f8e11557a6261","ăn bình thường quán có rất nhiều món nhân viên phục nhanh quán có nhiều chỗ ngồi gửi xe máy phải mất 2k",3
"8bec4369c022b30ac14f8e11557a6261","nhân viên bán hàng có cách cư xử rất khó chịu mình mua chè mang về nhưng không có ly thì sao ăn được lúc order quán chỉ hỏi ăn gì không hề nói rõ là không có ly khi mình hỏi lại thì nhân viên áo xanh trả lời lấy ly thì đưa 2 ngàn ",1
"8bec4369c022b30ac14f8e11557a6261","quán rộng đồ ăn ok nhiều chè ngon",5
"8bec4369c022b30ac14f8e11557a6261","nước chấm ngọt lè bò bía cuốn khô queo giá cả thì đắt gấp 2 mấy quán khác và tất nhiên cũng tính tiền khăn riêng",2
"8bec4369c022b30ac14f8e11557a6261","đã từng ăn ở đây từ hồi còn chưa nổi cảm nhận cá nhân thì cũng ngon
tuy nhiên càng về sau dịch vụ càng tệ
xưa ở gần đi bộ ra nên không biết vụ thu phí gửi xe có từ khi nào mà thấy mặt ",1
"8bec4369c022b30ac14f8e11557a6261","thấy quán đông nên ghé vào ăn thử
 mình kêu chè thái bạn mình kêu chè khúc bạch  giá chè khá cao nhưng cá nhân mình thấy không xứng đáng ",1
"8bec4369c022b30ac14f8e11557a6261","giờ có bán thêm cả dimsum mình order 1 phần xíu mại 55k cho 4 viên không ngon lắm ăn cũng được
chè thái lâu năm ko ăn cảm giác ko còn ngon như xưa nữa
phục vụ lẹ quán rộng rãi trà đá free gửi xe 2k",3
"8bec4369c022b30ac14f8e11557a6261","để xe dưới lề đường vô ăn k có tờ giấy giữ xe mà đi ra thu 20k  biết kiếm tiền ghê còn nói e thích lấy vậy muốn đưa thì đưa k thì thôi làm gì căng nhân viên bố láo pp k bao giờ quay lại ",1
"8bec4369c022b30ac14f8e11557a6261","quán rộng rồi sạch sẽ
nhân viên nhanh nhẹn
đồ uống đồ ăn vặt nhiều đa dạng",4
"8bec4369c022b30ac14f8e11557a6261","là do hết súp cua hay bán mắc 1 hộp mang về 40k trong hộp thì có mỗi 1 trứng cút với mấy lát thịt cua tận 40k",1
"8bec4369c022b30ac14f8e11557a6261","thất vọng thật sự dưới hình là bát chè khúc bạch 40k 38k chè 2k gửi xe toàn là đá không nước thì ngọt gắt vị vải như kiểu siro hóa học chè tan hết đá và mình còn đổ thêm nước vào để cố ăn cho hết nhưng vẫn rất ngọt bát chè thì bé ",1
"8bec4369c022b30ac14f8e11557a6261","trải nghiệm tệ 38k 1 ly chè khong xứng đáng lần đầu như lần cuối luôn chất lượng tệ quá chưa bao giờ ăn 1 li chè thái dở đến vậy",1
"8bec4369c022b30ac14f8e11557a6261","mua hôm trước bỏ tú đá để hôm sau lấy ra ăn vừa khui ra thấy trong chè có cọng lông tóc  thui thì ăn lần này thui chứ kh có lần nào nữa đâu chè ngày càng mắc topping ngày càng ít chất lượng giảm rõ rệt ",1
"8bec4369c022b30ac14f8e11557a6261","chè 38k mắc mà ngọt với topping ko chất lượng nha ít đồ ăn rau câu bào thì hơi bị vụn",1
"8bec4369c022b30ac14f8e11557a6261","nhìn quán khá là đông nên mình có dịp trải nghiệm thử thực hư như thế nào và sau khi ăn xong thì mình cảm thấy cực kì thất vọng và khuyên mọi người đừng nên ghé quán này ",1
"a47c30395a2db430f2bb5727dc7b1fa3","hội quán tuệ thành chữ hán 穗城會館 thường được gọi là miếu thiên hậu hay chùa bà chợ lớn là một cơ sở tín ngưỡng thờ thiên hậu thánh mẫu tọa lạc tại số 710 đường nguyễn trãi quận 5 thành phố hồ chí minh từ nửa cuối thế kỷ xviii đông ",5
"a47c30395a2db430f2bb5727dc7b1fa3","gửi xe đối diện hoặc xung quanh thường là 10kchiếc ngày tết khá đông khói nhang nghi ngút làm cay mắt lắm khá nhiều khách nước ngoài đi theo đoàn",5
"a47c30395a2db430f2bb5727dc7b1fa3","gửi xe đối diện chùa nha mọi người 10k 1 lượt gửi nhang có thể mua bên ngoài hoặc bên trong chùa ạ chùa mở cửa từ 6h sáng và không nghỉ trưa ạ",5
"a47c30395a2db430f2bb5727dc7b1fa3","không gian cổ kính có chức năng như một bảo tàng nhỏ của cộng đồng người hoa mỗi một góc mỗi một bức tượng là một câu chuyện dùng để dạy dỗ con cái của người hoa",5
"a47c30395a2db430f2bb5727dc7b1fa3","chùa rất đẹp trang nghiêm mọi khâu tổ chức rất hay bạn sẽ rất thoải mái khi đến đây cảm ơn ban quản lí đã bảo tồn tổ chức rất hay để khách đến chiêm bái diễn ra tốt đẹp",5
"a47c30395a2db430f2bb5727dc7b1fa3","hiện tại thì chùa bà không còn cho chụp máy cơ khi đi cúng bái nên mấy bạn trẻ cũng cân nhắc khi đến đây chụp ảnh nha  nơi đây chỉ đến thờ cúng thôi  sáng nay đưa vk đi cúng tính chụp cho vk vài tấm để lưu giữ khoảng khắc thì được nhắc ",2
"a47c30395a2db430f2bb5727dc7b1fa3","trải nghiệm thêm để biết về văn hoá thờ tự người hoa
cá nhân mình không ủng hộ việc đốt hương tràn lan",5
"a47c30395a2db430f2bb5727dc7b1fa3","miếu bà rất đẹp và theo mình nghĩ cũng rất thiêng miếu bà với chùa vạn phật ở gần nhau nên mình thường từ miếu bà sang chùa vạn phật sau khi thắp nhang xong",5
"a47c30395a2db430f2bb5727dc7b1fa3","ngôi chùa cổ rất đẹp và tấp nập các đoàn khách du lịch nước ngoài gửi xe trước chùa 10k
trước chùa có 1 số người bán chim phóng sanh nhưng khi chim bị gãy chân không ",4
"a47c30395a2db430f2bb5727dc7b1fa3","hội quán của người hoa gốc tuệ thành quảng đông 穗城會館 阿婆廟 miếu thiên hậu lớn nhất chợ lớn
trong chính điện còn lưu giữ được đại hồng chung năm càn long thứ 60 1795 và ",5
"a47c30395a2db430f2bb5727dc7b1fa3","dễ tìm dễ viếng nằm ngay trên mặt tiền đường nguyễn trãi bên trong thoáng đãng trật tự không khói nhang quá nhiều những vòng nhang khoanh treo cao tạo nét đặc trưng của những ngôi chùa người hoa để tạo thuận lợi cho người cúng nhang nên những vòng nhang không quá to và vì vậy cũng kém  đặc sắc",5
"a47c30395a2db430f2bb5727dc7b1fa3","thiên hậu cung  là nơ thờ tự thiên hân thánh mẫu mỗi năm sẽ mình đều đến đây để cầu mong được thánh mẫu che chở một năm thuần lợi",5
"a47c30395a2db430f2bb5727dc7b1fa3","nằm ngay ngã 4 chỉ thanh toán tiền mặt nên bạn nào muốn cầu bình an thì nên đem tiền mặt tới quầy các cô sẽ hướng dẫn viết như thế nào",5
"a47c30395a2db430f2bb5727dc7b1fa3","đây là ngôi chùa của người hoa cổ kính có lâu đời nhất ở tphcm cũng có người gọi là chùa bà chợ lớn chùa giữ được nét cổ kính và đặc trưng của cộng đồng người hoa tại sài gòn nằm ngay trung tâm quận 5 khu chợ lớn chùa là nơi được ",5
"a47c30395a2db430f2bb5727dc7b1fa3","tuyệt vời ăn sáng bên quán bánh cuốn quảng đông hạnh phúc ký xong mình tính đi bộ qua hôi quán ôn lăng vô tình đi ngang qua hội quán tuệ thành quá đẹp và cổ kính lời giới thiệu trong hội quán chỉ ghi nhận được sự trùng tu và sửa chữa ",5
"a47c30395a2db430f2bb5727dc7b1fa3","giữa lòng chợ lớn náo nhiệt miếu bà thiên hậu hiện lên như một nét chấm phá văn hóa đặc sắc của sài gòn xưa được cộng đồng người hoa gốc quảng đông xây dựng từ thế kỷ 18 miếu không chỉ là nơi thờ tự linh thiêng mà còn lưu giữ giá trị ",5
"a47c30395a2db430f2bb5727dc7b1fa3","một trong những công trình văn hóa tín ngưỡng lâu đời của người hoa ở sài gòn
miếu bà thiên hậu có diện tích khá lớnkhông gian trang nghiêmkhuôn viên mang đậm nét cổ kính của những ngôi chùamiếu tự thời phong kiến ",5
"a47c30395a2db430f2bb5727dc7b1fa3","hội quán phước minh là một những ngôi chùa người hoa tiêu biểu đặc sắc ở trà vinh ở đây thờ ông quan thánh đế quân",5
"a47c30395a2db430f2bb5727dc7b1fa3","chùa không rộng đâu đi xíu là hết à nhưng cũng là một ngôi chùa linh thiêng ở quận 5 tối trước chùa có bán há cảo xíu mại sữa đậu nành bạc hà gửi xe 10k",5
"a47c30395a2db430f2bb5727dc7b1fa3","1 lịch sử hình thành

miếu được xây dựng khoảng thế kỷ xviii khoảng năm 1760 bởi cộng đồng người hoa ",5
"a47c30395a2db430f2bb5727dc7b1fa3","ở đây nổi tiếng cầu tình duyên nha mình đã đi 5 năm trước giờ quay lại nè chùa đông hơn trước khá nhiều cũng có mở rộng thêm đôi chút mọi người có thể thử đến nhé",5
"a47c30395a2db430f2bb5727dc7b1fa3","một trong những ngôi chùa cổ nhất của người hoa tại khu vực chợ lớn trang nghiêm cổ kính và mang nét đặc trưng của văn hoá người hoa bên trong có nhiều cổ vật quý và được chế tác rất tinh xảo",5
"a47c30395a2db430f2bb5727dc7b1fa3","đi ăn sáng china town xong qua chùa tưởng đâu xuyên không",5
"a47c30395a2db430f2bb5727dc7b1fa3","miếu thiên hậu hay còn gọi là tuệ thành hội quán tọa lạc trên đường nguyễn trãi quận 5 tp hồ chí minh là một trong những ngôi miếu cổ kính nhất của cộng đồng người hoa tại sài gòn được xây dựng vào cuối thế kỷ xviii bởi người hoa gốc ",5
"a47c30395a2db430f2bb5727dc7b1fa3","miếu thiên hậu là ngôi chùa nổi tiếng ở quận 5 bên trong miếu được khắc rất nhiều hoa văn tinh xảo miếu mang nét văn hoá lịch sử truyền thống và cổ kính trang nghiêm",5
"a47c30395a2db430f2bb5727dc7b1fa3","miếu thiên hậu tọa lạc tại số 710 đường nguyễn trãi phường 11 quận 5 đây là ngôi miếu thờ thiên hậu thánh mẫu của cộng đồng người hoa  quảng đông gốc ở huyện tuệ thành trung quốc ",5
"a47c30395a2db430f2bb5727dc7b1fa3","miếu thờ có lịch sử khoảng 300 năm do người hoa phía nam ở trung quốc di cư về đây lập nên mình đi tầm 16h00 nhưng vẫn còn khá đông du khách nước ngoài và các đoàn tới tham quan vé vào miễn phí bãi đỗ xe máy bên ngoài giá 10kxe các ",5
"a47c30395a2db430f2bb5727dc7b1fa3","chùa rất nổi tiếng ở quận 5 cả với khách du lịch
đi ngày bình thường sẽ đỡ đông hơn",5
"a47c30395a2db430f2bb5727dc7b1fa3","miếu thiên hậu được xây dựng ở nhiều nơi có cộng đồng hoa sinh sống tại việt nam nổi tiếng nhất là miếu thiên hậu ở quận 5 tp hồ chí minh còn gọi là chùa bà thiên hậu tọa lạc trên đường nguyễn trãi chợ lớn ngôi miếu này có tuổi đời ",5
"a47c30395a2db430f2bb5727dc7b1fa3","miếu bà thiên hậu nổi tiếng là nơi cầu được ước thấy đặc biệt là với những người thành tâm vì bà là vị thần bảo hộ bao dung như người mẹ nên người dân thường đến đây để gửi gắm những mong cầu rất đời thường nhưng thiết thực ",5
"a47c30395a2db430f2bb5727dc7b1fa3","nghiêm trang tịnh tâm
lịch sử lâu đời gắn liền với người hoa tại sài gòn",5
"a47c30395a2db430f2bb5727dc7b1fa3","chùa bà thiên hậu
chùa xây theo hình ấn là kiểu kiến trúc đặc trưng của người hoa đây là tổ hợp 4 ngôi nhà liên kết nhau tạo thành mặt bằng giống hình chữ khẩu hoặc chữ ",5
"a47c30395a2db430f2bb5727dc7b1fa3","chùa bà thiên hậu được biết đến là một trong những nơi thờ tự cổ nhất của người hoa tại sài gòn
bà thiên hậu sinh ngày 2331044 tại đảo mi châu phúc kiến tên thật là lâm mặc ",5
"a47c30395a2db430f2bb5727dc7b1fa3","chùa bà thiên hậu kiệt tác kiến trúc  đức tin giữa lòng chợ lớn
chùa bà thiên hậu hay chùa bà chợ lớn không chỉ là chốn tâm linh quan trọng của cộng đồng người hoa mà còn là một di tích kiến trúc nghệ thuật cấp quốc gia ",5
"a47c30395a2db430f2bb5727dc7b1fa3","miếu bà thiên hậu là nơi thờ cúng linh thiên của người hoa vùng chợ lớn  quận 5 bà luôn độ trì cho những người đi biển miếu bà thiên hậu tính đến nay đã 250 năm tuổi miếu bà được công nhận di tích kiến trúc cấp quốc gia theo cụ vương ",5
"a47c30395a2db430f2bb5727dc7b1fa3","miếu bà thiên hậu  hội quán tuệ thành tại 710 nguyễn trãi phường 11 quận 5 thành phố hồ chí minh là một trong những công trình tín ngưỡng tiêu biểu của cộng đồng người hoa gốc quảng đông tại khu vực chợ lớn được xây dựng theo lối kiến ",5
"a47c30395a2db430f2bb5727dc7b1fa3","địa điểm nổi tiếng ở q5 điểm trừ chắc có lẽ là cô nhân viên đứng quản nhà vệ sinh và khu vực nghỉ của khách ghé thăm
cô rất khó chịu dù ở nơi cúng kiếng nhưng cô hét lớn với tụi mình",3
"a47c30395a2db430f2bb5727dc7b1fa3","nếu hội quán nghĩa an là niềm tự hào của cộng đồng người triều châu thì hội quán tuệ thành  hay miếu bà thiên hậu  chính là trái tim văn hóa và tinh thần của người hoa gốc quảng đông tại sài gòn ",5
"a47c30395a2db430f2bb5727dc7b1fa3","địa điểm cầu bình an  thắp hương  địa điểm du lịch được bạn bè nước ngoài và người dân địa phương thường xuyên đến  các cô chú nhiệt tình  vui vẻ",5
"a47c30395a2db430f2bb5727dc7b1fa3","lần đầu tiên mình đến chùa bà không gian vô cùng nghiêm tĩnh và mang đến cho mình cảm giác an yên các cô chú ở đây cũng vô cùng thân thiện nhiệt tình trong chùa có bán giấy tờ nhang đèn cúng với giá tiền niêm yết rõ ràng các bạn ",5
"a47c30395a2db430f2bb5727dc7b1fa3","chùa bà thiên hậu nằm trong khu trung tâm chợ lớn tại số 710 đường nguyễn trãi thành phố hồ chí minh ngay bên cạnh chùa là hội quán tuệ thành nơi người hoa ở quảng đông trung quốc tập trung ",5
"a47c30395a2db430f2bb5727dc7b1fa3"," miếu bà thiên hậu  hội quán tuệ thành nằm tại số 710 đường nguyễn trãi quận 5 tp hồ chí minh là một trong những ngôi miếu cổ kính nhất của người hoa ở chợ lớn được xây dựng vào cuối thế kỷ 18 nơi đây thờ bà thiên hậu  vị nữ thần ",5
"a47c30395a2db430f2bb5727dc7b1fa3","chùa cổ kính rất đẹp 1 bên chùa hiện đang tu sửa có thể vào tiền sảnh mình đi lúc trưa vẫn có rất nhiều khách",5
"a47c30395a2db430f2bb5727dc7b1fa3","không gian yên bình thoáng mát và tách biệt khỏi phố xá ồn ào thích hợp cho việc cầu an cầu duyên hoặc tìm giây phút tĩnh tâm
 người dân thường đến đây vào các dịp lễ đặc biệt dịp đầu năm để cầu bình an ",4
"a47c30395a2db430f2bb5727dc7b1fa3","một trong những ngôi chùa được mọi người ghé chụp hình tết rất nhiều chùa tuy nhỏ nhưng mang lại cảm giác ấm cúng có nhiều khách du lịch nước ngoài tham quan chụp ảnh mặc dù ngày thường những cũng khá đông mọi người đến chụp ảnh mùi ",5
"a47c30395a2db430f2bb5727dc7b1fa3","một ngôi chùa đậm chất trung hoa giữa lòng quận 5 kiến trúc cổ kính thu hút du khách thập phương và cả người nước ngoài đến tham quan
bên trong có bán nhang đèn đồ dâng lễ ",5
"a47c30395a2db430f2bb5727dc7b1fa3","trong chuyến đi vừa rồi mình có dịp ghé viếng miếu bà thiên hậu  hội quán tuệ thành và thật sự ấn tượng với không khí linh thiêng cổ kính nơi đây miếu mang đậm nét kiến trúc hoa truyền thống chạm khắc tinh xảo từng góc nhỏ đều toát ",5
"a47c30395a2db430f2bb5727dc7b1fa3","cổ kính không gian rất phù hợp chụp ảnh áo dài một địa điểm tham quan thú vị cho du khách",5
"a47c30395a2db430f2bb5727dc7b1fa3","ngôi chùa cực kì nổi tiếng toạ lạc tại khu vực chợ lớn một địa điểm tham quan dành cho du khách khi đến với tphcm tết năm nào cũng thế mình cũng ghé chùa vào ngày giao thừa trước năm mới để thắp nén nhang cầu bình an ngôi chùa có bề dày ",5
"a47c30395a2db430f2bb5727dc7b1fa3","nơi này được khách nước ngoài đến nhiều rất là cổ và tôn nghiêm",5
"a47c30395a2db430f2bb5727dc7b1fa3","miếu bà thiên hậu  hội quán tuệ thành là một trong những công trình mang đậm dấu ấn văn hóa người hoa đặc sắc và lâu đời giữa lòng sài gòn bước chân vào đây ta như được chạm vào chiều sâu lịch sử hơn trăm năm của cộng đồng người hoa nơi ",5
"a47c30395a2db430f2bb5727dc7b1fa3","đi trúng mùng năm tết giữ xe 20000 đồng 1 chiếc xe máy bên trong rất đông nhưng địa phương và cả khách du lịch nước ngoài",4
"a47c30395a2db430f2bb5727dc7b1fa3","không gian rộng rãi thoáng mát kiến trúc rất đẹp
các cô chú trong này rất dễ thương nhẹ nhàng mình lần đầu đi nên không hiểu rõ nhưng trộm vía được các cô chú nhẹ nhàng hướng dẫn siêu siêu dễ thương luôn ",5
"a47c30395a2db430f2bb5727dc7b1fa3","vào chùa k cần mua vé có thể mua nhanh và đèn ủng hộ các cô ngoài cổng chùa bó nhang nhỏ và 2ly đèn nhỏ giá 40k bên trong chùa có đốt nhang vòng châm dầu cầu bình an các hoạt động liên quan đến tính ngưỡng tham quan chụp ảnh được nhưng các bạn chụp ảnh tết thì chỉ đc chụp khuôn viên thôi chứ k đc chụp ở trong nha",5
"a47c30395a2db430f2bb5727dc7b1fa3","không gian rất thoáng rộng rãi và có giá trị lịch sử miếu nằm ngay trên con phố nhiều cửa hàng người hoa có ghế cho du khách ngồi nghỉ nếu đi thắp hương vãn cảnh mệt",4
"a47c30395a2db430f2bb5727dc7b1fa3","miếu bà thiên hậu đã được tồn tại rất lâu về trước bắt nguồn từ thế kỉ 18 trãi qua bao thăng trầm lịch sử của vùng đất
hôm nay được hữu duyên tới viếng bà theo quan sát miếu bà thường sẽ đông khách ",5
"a47c30395a2db430f2bb5727dc7b1fa3","chùa cổ kính trang nghiêm của sài gòn chùa chủ yếu là khách du lịch viếng thăm người nước ngoài chiếm một số lượng nhất định những ngày cận tết khách thập phương đến chụp ảnh cũng rất nhiều khuyến khích ai cũng nên đến 1 lần để trải nghiệm nét độc đáo của sài gòn chợ lớn ngày xưa",4
"a47c30395a2db430f2bb5727dc7b1fa3","chùa của người hoa trăm năm rất đẹp nhà tôi năm nào cũng ghé từ đời ông bà khuyến khích đi vào những ngày thường vì đi ngay rằm hay tết rất đông có châm dầu theo tháng và nhang khoanh để treo trong chùa không có nhiều lư hương nên không nên đem quá nhiều nhang bây giờ có những tour quận 5 nên khách du lịch tham quan nhiều",4
